Contig index,The number of restriction sites,Contig length,Contig coverage,Within-contig Hi-C contacts,Bin index,Category,Phylum,Class,Order,Family,Genus,Species
contig_23294,1157,134435,0.0406069847881876,5459,MAG_221,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SZUA-448,s_
contig_23295,1166,96601,0.1780830426186064,17203,MAG_1730,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_UBA644,g_RGIG995,s_
contig_233,647,74862,0.1274211215302824,9539,MAG_1266,unclassified,p_,c_,o_,f_,g_,s_
contig_2330,151,55953,0.2693868067842653,15073,MAG_241,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Firm-04,s_Firm-04 sp017533485
contig_23306,1748,188658,0.0243456413192125,4593,MAG_1481,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_23307,2336,246274,0.0316720400854333,7800,MAG_245,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_UBA737 sp015066445
contig_23308,935,102288,0.1422552010010949,14551,MAG_1483,unclassified,p_,c_,o_,f_,g_,s_
contig_2331,310,82584,0.0591276760631599,4883,MAG_103,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_23310,1837,113316,0.0347082494969818,3933,MAG_424,unclassified,p_,c_,o_,f_,g_,s_
contig_23312,1412,238057,0.0259979752748291,6189,MAG_1422,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SIG307,s_
contig_2332,497,65949,0.0692353182004276,4566,MAG_79,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_RGIG577,g_,s_
contig_23321,612,81269,0.0795875426054215,6468,MAG_46,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Lawsonibacter,s_Lawsonibacter sp905215425
contig_23330,14851,1881644,0.005681202182772,10690,MAG_768,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_CAG-488,s_CAG-488 sp017935265
contig_23333,481,77238,0.1420932701519977,10975,MAG_167,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_ER4,s_
contig_23334,895,123141,0.0671831477736903,8273,MAG_182,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_
contig_23339,3480,379174,0.0195055568156044,7396,MAG_753,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23343_v,1238,65480,0.0685094685400122,4486,contig_23343_v,virus,p_,c_,o_Caudoviralev_v,f_Myoviridae_v,g_,s_
contig_23346,271,21757,0.6014615985659788,13086,MAG_356,unclassified,p_,c_,o_,f_,g_,s_
contig_23349,1244,158581,0.077222365857196,12246,MAG_503,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_2335,5277,706429,0.0128845220114123,9102,MAG_1893,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_23357,324,36195,0.3526177648846526,12763,MAG_242,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_,s_
contig_23368,381,50507,0.2729324648068584,13785,MAG_594,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_23369,81,13933,0.3053900811024187,4255,MAG_625,unclassified,p_,c_,o_,f_,g_,s_
contig_23372,281,36413,0.1950951583225771,7104,MAG_1576,unclassified,p_,c_,o_,f_,g_,s_
contig_23374,1227,130451,0.1183049574169611,15433,MAG_507,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_
contig_23379,937,190616,0.0817612372518571,15585,MAG_178,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_23381,71,19684,0.6939646413330623,13660,MAG_178,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_23391,2498,330375,0.0211729095724555,6995,MAG_1442,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_23395,309,41219,0.3420752565564424,14100,MAG_1253,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_Alistipes shahii
contig_23396,1101,121773,0.0693667726014798,8447,MAG_132,unclassified,p_,c_,o_,f_,g_,s_
contig_23397,422,51029,0.2298496933116463,11729,MAG_132,unclassified,p_,c_,o_,f_,g_,s_
contig_23399,4415,431962,0.0285673276816016,12340,MAG_1250,unclassified,p_,c_,o_,f_,g_,s_
contig_23400,164,21530,0.4910357640501626,10572,MAG_910,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_Avispirillum,s_
contig_23407,854,132686,0.1161463907269794,15411,MAG_1440,unclassified,p_,c_,o_,f_,g_,s_
contig_23414,4009,204926,0.0697764070932922,14299,MAG_303,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_Scatovivens,s_
contig_23415,1756,204161,0.07832054114155,15990,MAG_262,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_23416,167,20417,0.302003232600284,6166,contig_23416,unclassified,p_,c_,o_,f_,g_,s_
contig_23417,143,11379,0.0374373846559451,426,MAG_435,unclassified,p_,c_,o_,f_,g_,s_
contig_23418,2283,139897,0.0781074647776578,10927,MAG_435,unclassified,p_,c_,o_,f_,g_,s_
contig_23419,1079,93589,0.0289243393988609,2707,MAG_1806,unclassified,p_,c_,o_,f_,g_,s_
contig_23420,327,20449,0.4060345249156438,8303,MAG_1,unclassified,p_,c_,o_,f_,g_,s_
contig_23426,5412,497531,0.0261792732513149,13025,MAG_1336,unclassified,p_,c_,o_,f_,g_,s_
contig_23432,1915,199313,0.0400626150828094,7985,MAG_1432,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_
contig_23434,9587,903188,0.0094996833438885,8580,MAG_568,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Faecivivens,s_
contig_23442,228,27712,0.4681365473441108,12973,MAG_261,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23447,971,73346,0.1883538297930357,13815,contig_23447,unclassified,p_,c_,o_,f_,g_,s_
contig_23448,1037,76289,0.1437297644483477,10965,contig_23448,unclassified,p_,c_,o_,f_,g_,s_
contig_23456,907,65077,0.1321818768535734,8602,contig_23456,unclassified,p_,c_,o_,f_,g_,s_
contig_23465,77,12428,1.3400386224654006,16654,MAG_902,unclassified,p_,c_,o_,f_,g_,s_
contig_23467,958,118294,0.0958036755879419,11333,MAG_67,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_
contig_23468,344,55320,0.1156362979031091,6397,MAG_1576,unclassified,p_,c_,o_,f_,g_,s_
contig_23470,9250,2448374,0.0030338502205953,7428,MAG_1678,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017521405
contig_23471,14,2860,3.8615384615384616,11044,MAG_1678,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017521405
contig_23480,202,49717,0.1573304905766639,7822,MAG_554,unclassified,p_,c_,o_,f_,g_,s_
contig_23482,262,33452,0.2653652995336601,8877,MAG_389,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA1081,s_
contig_23486,3446,353032,0.016984296041152,5996,MAG_912,chromosome,p_FirmicuteA,c_Clostridia,o_Monoglobales,f_Monoglobaceae,g_UMGS1326,s_
contig_23492,303,36492,0.3370601775731667,12300,MAG_96,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_HGM12789,s_
contig_23493,579,80993,0.0754633116442161,6112,MAG_973,unclassified,p_,c_,o_,f_,g_,s_
contig_23496,442,44478,0.2061468591213633,9169,MAG_916,unclassified,p_,c_,o_,f_,g_,s_
contig_23500,3061,245583,0.0509562958348094,12514,MAG_1367,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_MARSEILLE-P3954,g_RGIG9107,s_
contig_23501,2405,221251,0.0265716313146607,5879,MAG_1689,unclassified,p_,c_,o_,f_,g_,s_
contig_23512,2363,331572,0.0476457601968803,15798,MAG_1266,unclassified,p_,c_,o_,f_,g_,s_
contig_2352,929,143383,0.0128118396183647,1837,MAG_317,unclassified,p_,c_,o_,f_,g_,s_
contig_23524,125,5085,0.5948869223205506,3025,MAG_128,unclassified,p_,c_,o_,f_,g_,s_
contig_23526,35,1642,1.8349573690621197,3013,MAG_128,unclassified,p_,c_,o_,f_,g_,s_
contig_2353,2039,349304,0.0177495820259716,6200,MAG_1485,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_Ruminococcus sp015066935
contig_23533,200,33978,0.1130437341809406,3841,contig_23533,unclassified,p_,c_,o_,f_,g_,s_
contig_23537,1041,108360,0.1019748984865264,11050,MAG_308,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_QALR01,s_
contig_23538,1209,92409,0.1484487441699401,13718,MAG_14,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_Butyricimonas virosa
contig_23539,1876,147626,0.0839486269356346,12393,MAG_135,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_Butyricimonas virosa
contig_2354,166,44792,0.230041078764065,10304,MAG_172,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_
contig_23541,322,43027,0.2959072210472494,12732,MAG_408,unclassified,p_,c_,o_,f_,g_,s_
contig_23543,2184,277104,0.0694685028003926,19250,MAG_1796,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_UBA5489,s_
contig_23545,1211,125276,0.0939126408889172,11765,MAG_65,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23555,312,49199,0.2336023089900201,11493,MAG_144,chromosome,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA11471,g_UBA11471,s_UBA11471 sp900547555
contig_23568,3696,794669,0.019265883028028,15310,MAG_531,chromosome,p_Desulfobacterota_I,c_Desulfovibrionia,o_Desulfovibrionales,f_Desulfovibrionaceae,g_Mailhella,s_
contig_23572,703,62617,0.1796796397144545,11251,MAG_234,unclassified,p_,c_,o_,f_,g_,s_
contig_23579,3200,354430,0.0227463815139801,8062,MAG_34,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_2358,780,91292,0.0919905358629452,8398,MAG_385,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Enterenecus,s_
contig_23580,2761,323371,0.038664567942085,12503,MAG_1860,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23581,369,47129,0.2884847970464045,13596,MAG_276,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_23587,251,35245,0.3511703787771315,12377,contig_23587,unclassified,p_,c_,o_,f_,g_,s_
contig_23591,791,70291,0.1758404347640522,12360,MAG_42,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UMGS1264,s_
contig_23599,463,54014,0.2510089976672714,13558,MAG_422,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Pseudolachnospira,s_
contig_23600,934,86194,0.1587349467480335,13682,MAG_169,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23602,907,71083,0.1436771098574905,10213,MAG_344,unclassified,p_,c_,o_,f_,g_,s_
contig_23623,555,66861,0.1522412168528738,10179,MAG_475,unclassified,p_,c_,o_,f_,g_,s_
contig_23627,22326,1301975,0.0107283165959407,13968,MAG_924,chromosome,p_FirmicuteA,c_Clostridia,o_TANB77,f_CAG-508,g_CAG-269,s_
contig_2363,1699,204578,0.0443205036709714,9067,MAG_385,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Enterenecus,s_
contig_23632,389,61032,0.3111974046401887,18993,MAG_1722,unclassified,p_,c_,o_,f_,g_,s_
contig_23633,580,47497,0.0719834936943386,3419,MAG_345,unclassified,p_,c_,o_,f_,g_,s_
contig_23648,1127,143252,0.0499958115768017,7162,MAG_446,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_23650,1685,161999,0.0618522336557633,10020,MAG_854,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23652,52,16862,0.5991578697663386,10103,MAG_39,unclassified,p_,c_,o_,f_,g_,s_
contig_23654,81,39189,0.2538722600729796,9949,MAG_653,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_,s_
contig_23655,113,46768,0.1482423879575778,6933,MAG_1819,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_23656,217,60853,0.1647083956419568,10023,MAG_598,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_
contig_23657,766,202511,0.0263393099634093,5334,MAG_1819,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_23658,59,9873,0.5923224956953307,5848,MAG_605,unclassified,p_,c_,o_,f_,g_,s_
contig_23659,69,16141,0.5044916671829502,8143,MAG_614,unclassified,p_,c_,o_,f_,g_,s_
contig_23660,295,79664,0.0267749548102028,2133,MAG_1819,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_23663,282,75644,0.2119401406588758,16032,MAG_1817,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp015061985
contig_23664,97,21329,0.4419804022692109,9427,MAG_605,unclassified,p_,c_,o_,f_,g_,s_
contig_23673_v,2115,111729,0.048384931396504,5406,contig_23673_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_23684,1392,114686,0.073879985351307,8473,MAG_297,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_UBA1224,s_
contig_23685,113,14005,1.1251695822920385,15758,MAG_516,unclassified,p_,c_,o_,f_,g_,s_
contig_23691,276,45844,0.0753424657534246,3454,MAG_888,unclassified,p_,c_,o_,f_,g_,s_
contig_23693,184,31187,0.2490781415333312,7768,MAG_1658,unclassified,p_,c_,o_,f_,g_,s_
contig_23694,894,135696,0.0530818889281924,7203,MAG_1659,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
contig_23696,541,72942,0.089920758959173,6559,MAG_1661,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_RGIG3102,s_
contig_23698,2676,630958,0.0047942969262613,3025,MAG_1624,chromosome,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Burkholderiaceae,g_Oxalobacter,s_Oxalobacter sp018384065
contig_23702,1106,181190,0.0446106297257023,8083,MAG_167,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_ER4,s_
contig_23703,808,123218,0.0863023259588696,10634,MAG_365,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_23708,66,8055,1.25747982619491,10129,MAG_253,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-170,s_CAG-170 sp003516765
contig_23710,73,4208,2.540874524714829,10692,MAG_535,unclassified,p_,c_,o_,f_,g_,s_
contig_23716,349,54760,0.2406501095690285,13178,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_23718,283,62092,0.2073213940604264,12873,contig_23718,unclassified,p_,c_,o_,f_,g_,s_
contig_23722,162,17809,0.7715761693525746,13741,MAG_8,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_,s_
contig_23724,113,10816,0.4049556213017751,4380,MAG_235,unclassified,p_,c_,o_,f_,g_,s_
contig_23725,2339,259857,0.031328769284645,8141,MAG_235,unclassified,p_,c_,o_,f_,g_,s_
contig_23726,256,26348,0.4766965234552907,12560,MAG_235,unclassified,p_,c_,o_,f_,g_,s_
contig_23728,1724,158580,0.0447660486820532,7099,MAG_1370,unclassified,p_,c_,o_,f_,g_,s_
contig_2373,1685,197320,0.0715639570241232,14121,MAG_385,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Enterenecus,s_
contig_23730,409,34326,0.4512905669172056,15491,contig_23730,unclassified,p_,c_,o_,f_,g_,s_
contig_23731,451,39403,0.2453112707154277,9666,MAG_835,unclassified,p_,c_,o_,f_,g_,s_
contig_23733,247,31689,0.3096027012528006,9811,MAG_265,unclassified,p_,c_,o_,f_,g_,s_
contig_23734,431,49475,0.2030722587165234,10047,contig_23734,unclassified,p_,c_,o_,f_,g_,s_
contig_23738,125,16715,0.8723302422973377,14581,contig_23738,unclassified,p_,c_,o_,f_,g_,s_
contig_2375,563,91926,0.0861888910645519,7923,MAG_429,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAJOIG01,s_
contig_23750,980,162039,0.0810237041699837,13129,MAG_10,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Alloscillospira,s_
contig_23753,818,67580,0.1930896715004439,13049,contig_23753,unclassified,p_,c_,o_,f_,g_,s_
contig_23759,252,34216,0.3868657937806874,13237,MAG_1240,chromosome,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia,s_Escherichia coli
contig_23768,270,39543,0.2575677110993096,10185,MAG_224,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Angelakisella,s_
contig_23771,401,43887,0.3025041584068175,13276,MAG_87,unclassified,p_,c_,o_,f_,g_,s_
contig_23772,172,51844,0.2950003857727027,15294,MAG_1396,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_,s_
contig_23778,430,100561,0.0771869810363858,7762,MAG_1371,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017937215
contig_23785,475,77260,0.178527051514367,13793,MAG_559,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_
contig_238,1698,213587,0.023039791747625,4921,MAG_885,chromosome,p_FirmicuteB,c_Dehalobacteriia,o_UBA4068,f_UBA4068,g_,s_
contig_23800,660,97729,0.1780331324376592,17399,MAG_1034,unclassified,p_,c_,o_,f_,g_,s_
contig_23804,345,39396,0.1954513148542999,7700,MAG_401,unclassified,p_,c_,o_,f_,g_,s_
contig_23807,15296,2153447,0.0038264234039658,8240,MAG_1435,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_
contig_23808,2812,278262,0.0312690917193148,8701,MAG_1597,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_,s_
contig_23809,12179,1443028,0.0057289255648539,8267,MAG_722,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_SFTH01,s_
contig_23810,1063,81159,0.1475745142251629,11977,MAG_12,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Mediterraneibacter_A,s_
contig_23822,262,54458,0.1594623379485107,8684,MAG_330,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_
contig_23824,217,26905,0.2135290838134176,5745,MAG_478,unclassified,p_,c_,o_,f_,g_,s_
contig_23825,560,60376,0.1061514509076454,6409,MAG_1443,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_
contig_23827,706,76417,0.0668306790373869,5107,MAG_211,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RGIG8767,s_RGIG8767 sp017621115
contig_23828,70,12381,0.83741216379937,10368,MAG_1678,chromosome,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017521405
contig_23830,366,55364,0.2118524673072755,11729,MAG_232,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_UBA737,s_
contig_23833,1588,140202,0.095091368168785,13332,MAG_204,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_RuminococcuG,s_
contig_23835,8698,769715,0.0169101550573913,13016,MAG_1412,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_,s_
contig_2384,1991,222374,0.0440024463291571,9785,MAG_1561,unclassified,p_,c_,o_,f_,g_,s_
contig_23848,798,93056,0.1599037138927097,14880,MAG_31,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_NSJ-63,s_NSJ-63 sp014384805
contig_23855,645,107638,0.1024916850926252,11032,MAG_157,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_23861,211,32490,0.2070175438596491,6726,MAG_216,unclassified,p_,c_,o_,f_,g_,s_
contig_23865,582,64683,0.0705131178207566,4561,MAG_909,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Limivicinus,s_Limivicinus sp002320035
contig_23869,1138,200549,0.0725109574218769,14542,MAG_485,unclassified,p_,c_,o_,f_,g_,s_
contig_23883,318,15742,0.1664337441239995,2620,MAG_1585,unclassified,p_,c_,o_,f_,g_,s_
contig_239,16120,1563928,0.0028422024543329,4445,MAG_761,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23900,2186,280914,0.0562663306207593,15806,MAG_446,chromosome,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_RGIG2066,s_
contig_23906,1721,105279,0.0805573761148947,8481,MAG_292,unclassified,p_,c_,o_,f_,g_,s_
contig_23908,1586,105041,0.0267324187698136,2808,MAG_292,unclassified,p_,c_,o_,f_,g_,s_
contig_23910,5918,343794,0.0425981837961104,14645,MAG_292,unclassified,p_,c_,o_,f_,g_,s_
contig_23914,1602,97859,0.1127540645214032,11034,MAG_292,unclassified,p_,c_,o_,f_,g_,s_
contig_23922_v,186,19477,0.3272577912409509,6374,contig_23922_v,virus,p_,c_,o_Caudoviralev_v,f_Siphoviridae_v,g_,s_
contig_23938,838,132253,0.0780700626828881,10325,MAG_1390,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_
contig_23939,670,99754,0.0492411331876415,4912,MAG_1388,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_
contig_23941,563,69304,0.0611364423409904,4237,MAG_34,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23945,1561,196008,0.0672013387208685,13172,MAG_323,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_
contig_23948,2690,330337,0.0352760968344448,11653,MAG_1553,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_UBA1762,s_UBA1762 sp017472965
contig_23951,525,67004,0.109232284639723,7319,MAG_17,chromosome,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_
contig_23953,282,59197,0.2117674882173083,12536,MAG_688,unclassified,p_,c_,o_,f_,g_,s_
contig_23961,270,44538,0.2670079482688939,11892,MAG_932,chromosome,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_1XD8-76,s_
