Bin,Contig,Restriction sites,Length,Coverage,Self Contact,Type,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species
MAG_1362,"contig_18617, contig_22244, contig_27839, contig_29547, contig_32068",3129,347040,286,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1363,"contig_30102, contig_34540, contig_34544, contig_34545, contig_55450, contig_59538, contig_8131, contig_8132",10391,1446216,91108,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
MAG_1364,"contig_12612, contig_12613, contig_34539, contig_34541, contig_56170, contig_56171, contig_59526",4978,719258,26119,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
MAG_1365,"contig_31491, contig_33092, contig_34550, contig_34551, contig_54707",5183,663433,36373,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_UBA932,g_Egerieousia,s_Egerieousia sp017625535
MAG_1366,"contig_34533, contig_34534, contig_34535, contig_34538",2424,357334,7787,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1367,"contig_14255, contig_21469, contig_23500, contig_31247, contig_34623, contig_55445, contig_56543, contig_58092",10484,907316,5487,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_MARSEILLE-P3954,g_RGIG9107,s_Unspecified RGIG9107
MAG_1368,"contig_14258, contig_21470, contig_22114, contig_3716, contig_4648, contig_4677, contig_9213",15001,1303544,7514,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_MARSEILLE-P3954,g_RGIG9107,s_Unspecified RGIG9107
MAG_1369,"contig_14657, contig_19871, contig_27235, contig_46124, contig_54806, contig_58530",7048,612019,2650,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_MARSEILLE-P3954,g_RGIG9107,s_Unspecified RGIG9107
MAG_137,"contig_13990, contig_18338, contig_21877, contig_25473, contig_27512, contig_3036, contig_33145, contig_39414, contig_46725, contig_48039, contig_52380, contig_53941, contig_55829, contig_57096, contig_58893, contig_58894, contig_59632",9834,1325268,992,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Unspecified Christensenellaceae,s_Unspecified Christensenellaceae
MAG_1370,"contig_23728, contig_24304, contig_53198",2210,203426,1551,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1371,"contig_13013, contig_13730, contig_1433, contig_18216, contig_1894, contig_22325, contig_23778, contig_24046, contig_24113, contig_32064, contig_32216",10665,3139900,152952,0,chromosome,d_Bacteria,k_Bacteria,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017937215
MAG_1372,"contig_18543, contig_26783, contig_33304, contig_33310, contig_55374",1268,424692,1069,0,chromosome,d_Bacteria,k_Bacteria,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017937215
MAG_1373,"contig_17933, contig_28877, contig_33305, contig_54425",925,268122,675,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1374,"contig_17222, contig_28875, contig_54284, contig_54364",1596,459713,1767,0,chromosome,d_Bacteria,k_Bacteria,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_Akkermansia sp017937215
MAG_1375,"contig_14446, contig_24110, contig_2895",849,284877,249,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1376,"contig_2609, contig_36195, contig_40379, contig_44754, contig_53092, contig_55931, contig_5620, contig_7902, contig_7904",15001,2309900,3197,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_Unspecified Dysosmobacter
MAG_1377,"contig_14422, contig_18257, contig_26691, contig_28, contig_28433, contig_44753, contig_59697, contig_9918",16310,2433820,5796,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_Unspecified Dysosmobacter
MAG_1378,"contig_43872, contig_47291, contig_51265",5465,632999,724,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_Unspecified Dysosmobacter
MAG_1379,"contig_46551, contig_52526, contig_58761",1662,262113,251,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_138,"contig_22421, contig_2448, contig_24543, contig_27430, contig_30802, contig_31768, contig_32521, contig_32636, contig_35019, contig_44964, contig_45350, contig_49487, contig_49524, contig_52294, contig_52763, contig_53197, contig_54062",12379,1274729,1352,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_1380,"contig_11771, contig_5420",1407,199816,123,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1381,"contig_18361, contig_18362",1722,265105,378,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1382,"contig_13522, contig_29492, contig_3119, contig_34441, contig_3668, contig_40323, contig_50017, contig_52135, contig_54685, contig_59030, contig_8824, contig_9447",16147,1361419,47481,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_Unspecified Faecalimonas
MAG_1383,"contig_19136, contig_19766, contig_19768, contig_19769, contig_40310, contig_454, contig_59398, contig_6713, contig_8005",14794,1290825,23595,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_Unspecified Faecalimonas
MAG_1384,"contig_33426, contig_37263, contig_5406, contig_5533",10144,834878,10078,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Faecalimonas,s_Unspecified Faecalimonas
MAG_1385,"contig_19765, contig_2146, contig_3670",3233,272090,965,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1386,"contig_2629, contig_40321, contig_7650",5320,478427,6809,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1387,"contig_2147, contig_31277, contig_31279",3464,279632,4918,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1388,"contig_12481, contig_15246, contig_16841, contig_16845, contig_16846, contig_16849, contig_16856, contig_20858, contig_23939, contig_42546, contig_56860, contig_57670, contig_59453, contig_6452, contig_6468, contig_6622",18463,2664945,19109,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_Unspecified An92
MAG_1389,"contig_12898, contig_16837, contig_16853, contig_20859, contig_4636, contig_55057, contig_5703, contig_57541, contig_5994, contig_6007",12061,1899405,3861,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_Unspecified An92
MAG_139,"contig_10745, contig_17200, contig_1745, contig_19042, contig_22563, contig_22564, contig_27198, contig_28740, contig_31467, contig_33752, contig_37654, contig_4043, contig_47345, contig_51520, contig_52031, contig_58938, contig_60582",29694,3852006,107273,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_UBA11524,s_Unspecified UBA11524
MAG_1390,"contig_1059, contig_20861, contig_23938, contig_54303, contig_5706, contig_57671",4494,716485,4294,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_Unspecified An92
MAG_1391,"contig_12703, contig_12899, contig_37664",3262,476569,1239,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_An92,s_Unspecified An92
MAG_1392,"contig_10834, contig_10840, contig_10842, contig_55878, contig_55883",41537,4193592,2549,0,chromosome,d_Bacteria,k_Bacteria,p_Verrucomicrobiota,c_Lentisphaeria,o_Victivallales,f_UBA1829,g_UBA11452,s_UBA11452 sp003526375
MAG_1393,"contig_10844, contig_55880, contig_8612",12284,1401263,974,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_CAG-83,s_Unspecified CAG-83
MAG_1394,"contig_18557, contig_18590, contig_19146, contig_19195, contig_20401, contig_25355, contig_29120, contig_38897, contig_40366, contig_440, contig_49839, contig_50295, contig_50754, contig_52841, contig_55524, contig_55823, contig_5611",34589,4332093,1868794,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_1395,"contig_16538, contig_16832, contig_18123, contig_26499, contig_30027, contig_3881, contig_45020, contig_50172, contig_59489, contig_59614",8665,1818197,5817,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_Unspecified CAG-138,s_Unspecified CAG-138
MAG_1396,"contig_16833, contig_18126, contig_18127, contig_18129, contig_1993, contig_23772",4594,856453,2212,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_Unspecified CAG-138,s_Unspecified CAG-138
MAG_1397,"contig_17536, contig_19292, contig_21326, contig_24712",1898,427079,405,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1398,contig_61091,14636,1095612,14810,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_UBA1242,g_Unspecified UBA1242,s_Unspecified UBA1242
MAG_1399,"contig_2620, contig_46851",6179,1634342,8041,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_14,"contig_10299, contig_10300, contig_13007, contig_14730, contig_15334, contig_23538, contig_2419, contig_2420, contig_25367, contig_25373, contig_25385, contig_26466, contig_26468, contig_30508, contig_38354, contig_46089, contig_4878, contig_5271, contig_5346, contig_55791, contig_57789, contig_60898, contig_61117, contig_7223, contig_7228, contig_7598, contig_7603, contig_856, contig_864",36334,3022798,15907,0,chromosome,d_Bacteria,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_Butyricimonas virosa
MAG_140,"contig_15640, contig_15964, contig_20744, contig_21467, contig_21489, contig_37165, contig_43081, contig_47296, contig_48538, contig_56012, contig_56523, contig_56578, contig_57154, contig_57936, contig_59031, contig_61014",20923,2071074,2172,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Avoscillospira,s_Unspecified Avoscillospira
MAG_1400,"contig_21118, contig_21119, contig_32599, contig_40691, contig_40692, contig_44366",9872,2429766,11904,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1401,"contig_19692, contig_24527, contig_37879",5906,815330,2551,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Borkfalkiaceae,g_Scatosoma,s_Unspecified Scatosoma
MAG_1402,"contig_54575, contig_6004, contig_678",42580,3949329,25559,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Choladousia,s_Unspecified Choladousia
MAG_1403,"contig_1990, contig_32536, contig_4779, contig_4937, contig_53974, contig_54920, contig_6011",30674,2891265,21327,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_HGM12587,s_Unspecified HGM12587
MAG_1404,"contig_1989, contig_5987",4198,425980,3479,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_HGM12587,s_Unspecified HGM12587
MAG_1405,"contig_29960, contig_33638, contig_3707, contig_40249, contig_40360, contig_51509, contig_53178, contig_673",30954,3683245,849656,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Negativibacillus,s_Negativibacillus massiliensis
MAG_1406,"contig_24476, contig_24568, contig_2619, contig_35905, contig_56666",26309,3322800,24757,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Butyricicoccaceae,g_Butyricicoccus,s_Unspecified Butyricicoccus
MAG_1407,"contig_11666, contig_32878, contig_48287",3396,400761,409,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1408,"contig_13037, contig_15316, contig_17793, contig_29222, contig_35034, contig_35035, contig_35056, contig_35061, contig_35065, contig_35066, contig_35067, contig_36458, contig_39496, contig_46919, contig_5181, contig_5182, contig_58679, contig_59020, contig_59454",29424,3841714,41785,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1409,"contig_1546, contig_32439, contig_4411, contig_4425, contig_4481",35909,3870284,19851,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_Unspecified Ventricola
MAG_141,"contig_17220, contig_22957, contig_27032, contig_33315, contig_34517, contig_3684, contig_37402, contig_40527, contig_41429, contig_44158, contig_50150, contig_53838, contig_53914, contig_55547, contig_59416, contig_6537, contig_8474",9191,829128,5572,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Schaedlerella,s_Schaedlerella sp905203555
MAG_1410,"contig_38464, contig_42756, contig_52927, contig_59561",11779,2055000,44182,0,chromosome,d_Bacteria,k_Bacteria,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_Slackia_A,s_Unspecified Slackia_A
MAG_1411,"contig_33075, contig_34426, contig_34428, contig_36208, contig_46862, contig_56372, contig_58020, contig_8817",13259,1522278,4230,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_MWCU01,s_Unspecified MWCU01
MAG_1412,"contig_23835, contig_27579, contig_27586, contig_52051",9560,853624,2261,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-138,g_Unspecified CAG-138,s_Unspecified CAG-138
MAG_1413,"contig_27591, contig_34427, contig_45628",3538,382866,171,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1414,"contig_11981, contig_59931",22073,2351334,13010,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Unspecified Faecousia
MAG_1415,"contig_33205, contig_53658",2098,214542,243,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1416,"contig_14665, contig_15602, contig_28321, contig_47949",4338,381176,569,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1417,"contig_12478, contig_21267, contig_31717, contig_6965",4951,602816,1661,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1418,"contig_36240, contig_6016",25833,2450540,8030,0,chromosome,d_Bacteria,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_RGIG1896,s_RGIG1896 sp017473335
MAG_1419,"contig_20854, contig_37017, contig_505, contig_6761",9570,2401475,78963,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_142,"contig_12119, contig_19149, contig_20047, contig_21393, contig_29208, contig_34685, contig_39741, contig_41422, contig_41726, contig_42491, contig_452, contig_50526, contig_50810, contig_52156, contig_52253, contig_52677, contig_60175",29998,2774255,2431,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Eubacterium_G,s_Unspecified Eubacterium_G
MAG_1420,"contig_2905, contig_58736",873,152539,217,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1421,"contig_22112, contig_38409, contig_60855, contig_9802",16571,2927302,8934,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SIG307,s_SIG307 sp017463035
MAG_1422,"contig_23312, contig_27760, contig_59677",7341,1028345,2124,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SIG307,s_Unspecified SIG307
MAG_1423,"contig_12393, contig_12397, contig_14208, contig_17375, contig_2139, contig_22847, contig_58437",22777,3330609,28420,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_SZUA-448,s_Unspecified SZUA-448
MAG_1424,"contig_18367, contig_18893, contig_27709, contig_43784",14617,2188911,11183,0,chromosome,d_Bacteria,k_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_RF32,f_CAG-239,g_Scatacola_A,s_Scatacola_A faecigallinarum
MAG_1425,"contig_13816, contig_47620, contig_52184",2042,368338,153,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Unspecified Christensenellaceae,s_Unspecified Christensenellaceae
MAG_1426,"contig_25044, contig_44212, contig_44902, contig_58154, contig_60825, contig_8436",26096,2518478,7173,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Faecousia,s_Faecousia sp015067545
MAG_1427,"contig_12153, contig_15699, contig_19984, contig_34949, contig_36585, contig_36857",21857,2751295,12522,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Dysosmobacter,s_Unspecified Dysosmobacter
MAG_1428,"contig_14807, contig_32973, contig_60428",1293,220374,722,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1429,"contig_10922, contig_24109, contig_33113, contig_39969, contig_54696, contig_55202, contig_55606, contig_58745, contig_9227",25728,3086392,62837,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_HGM12789,s_Unspecified HGM12789
MAG_143,"contig_13559, contig_15934, contig_32904, contig_37679, contig_38776, contig_47762, contig_4842, contig_48918, contig_49323, contig_58298, contig_58465, contig_58593, contig_58793, contig_59001, contig_59885, contig_60717, contig_8155",18084,1166626,5179,0,chromosome,d_Bacteria,k_Bacteria,p_Firmicutes,c_Bacilli,o_DSM-16016,f_Caldibacillaceae,g_RUG14133,s_RUG14133 sp902796085
MAG_1430,"contig_33114, contig_58135",3657,442129,8494,0,chromosome,d_Unspecified ,k_Unspecified ,p_Unspecified ,c_Unspecified ,o_Unspecified ,f_Unspecified ,g_Unspecified ,s_Unspecified 
MAG_1431,"contig_17665, contig_26551, contig_38695, contig_51491, contig_55851, contig_59025, contig_59995, contig_818",21371,2307247,30237,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_Unspecified UMGS1696
MAG_1432,"contig_23432, contig_26552, contig_36610, contig_54782, contig_55853, contig_56517, contig_6280, contig_6833",14887,1705048,20978,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_Unspecified UMGS1696
MAG_1433,"contig_14525, contig_56516, contig_57865",1732,185416,1796,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1434,"contig_13914, contig_53089, contig_55850",8587,905097,9455,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_CAG-272,g_UMGS1696,s_Unspecified UMGS1696
MAG_1435,"contig_21146, contig_23807, contig_26482, contig_30240, contig_3110, contig_37683, contig_4898, contig_53728",32612,4418633,272434,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Christensenellales,f_CAG-74,g_Ventricola,s_Unspecified Ventricola
MAG_1436,"contig_2592, contig_33414, contig_54701",15266,1825346,37975,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
MAG_1437,"contig_23972, contig_6455",3192,458568,1290,0,chromosome,d_Bacteria,k_Bacteria,p_FirmicuteA,c_Clostridia,o_Oscillospirales,f_Acutalibacteraceae,g_CAG-177,s_CAG-177 sp017938985
MAG_1438,"contig_24746, contig_3550",5864,393781,585,0,unmapped,d_unmapped,k_unmapped,p_unmapped,c_unmapped,o_unmapped,f_unmapped,g_unmapped,s_unmapped
